,Key,ds,y
614,NBRX_Brand2,2023-06-02,0.08449034879783271
615,NBRX_Brand2,2023-06-09,0.08467050600079132
616,NBRX_Brand2,2023-06-16,0.07911687619386078
617,NBRX_Brand2,2023-06-23,0.09014896684286403
618,NBRX_Brand2,2023-06-30,0.08935095394885212
619,NBRX_Brand2,2023-07-07,0.0829837680102134
620,NBRX_Brand2,2023-07-14,0.08855045143367396
621,NBRX_Brand2,2023-07-21,0.08513749351445686
622,NBRX_Brand2,2023-07-28,0.090550450199573
623,NBRX_Brand2,2023-08-04,0.08244561811834213
624,NBRX_Brand2,2023-08-11,0.08145461224114973
625,NBRX_Brand2,2023-08-18,0.08459298294272638
626,NBRX_Brand2,2023-08-25,0.08954824913124833
627,NBRX_Brand2,2023-09-01,0.09253535637351316
628,NBRX_Brand2,2023-09-08,0.09270118527760449
629,NBRX_Brand2,2023-09-15,0.08485652050383559
630,NBRX_Brand2,2023-09-22,0.08365725874598615
631,NBRX_Brand2,2023-09-29,0.08861694758716233
632,NBRX_Brand2,2023-10-06,0.08624923265807244
633,NBRX_Brand2,2023-10-13,0.08243919885550786
634,NBRX_Brand2,2023-10-20,0.08138112284199556
635,NBRX_Brand2,2023-10-27,0.08152967733368742
636,NBRX_Brand2,2023-11-03,0.08481084668626152
637,NBRX_Brand2,2023-11-10,0.0833062002883855
638,NBRX_Brand2,2023-11-17,0.0847617415152554
639,NBRX_Brand2,2023-11-24,0.08751545117428923
640,NBRX_Brand2,2023-12-01,0.0847030257751214
641,NBRX_Brand2,2023-12-08,0.08067815099313667
642,NBRX_Brand2,2023-12-15,0.0872551749744732
643,NBRX_Brand2,2023-12-22,0.0811353711790393
644,NBRX_Brand2,2023-12-29,0.08007970608381593
645,NBRX_Brand2,2024-01-05,0.08455953222386431
646,NBRX_Brand2,2024-01-12,0.08236314660092227
647,NBRX_Brand2,2024-01-19,0.07709809193856973
648,NBRX_Brand2,2024-01-26,0.08651468315301392
649,NBRX_Brand2,2024-02-02,0.08777441477338034
650,Others,2023-07-14,0.0
651,Others,2023-07-21,0.0
652,Others,2023-07-28,9.2824654228163e-05
653,Others,2023-08-04,4.475875033569063e-05
654,Others,2023-08-11,4.5915790440332433e-05
655,Others,2023-08-18,0.000554708084870337
656,Others,2023-08-25,8.910273545397845e-05
657,Others,2023-09-01,0.00014048890137679124
658,Others,2023-09-08,0.00037429819089207733
659,Others,2023-09-15,0.0006155885974050573
660,Others,2023-09-22,0.0006760182524928173
661,Others,2023-09-29,0.0024936504271530825
662,Others,2023-10-06,0.002104709287029729
663,Others,2023-10-13,0.000894134477825465
664,Others,2023-10-20,0.0022656214599664688
665,Others,2023-10-27,0.0036294427477537292
666,Others,2023-11-03,0.002986631269555324
667,Others,2023-11-10,0.004883948090608866
668,Others,2023-11-17,0.003985258827562565
669,Others,2023-11-24,0.0027812113720642765
670,Others,2023-12-01,0.0026615614493836386
671,Others,2023-12-08,0.002272623971637653
672,Others,2023-12-15,0.0019029054116773414
673,Others,2023-12-22,0.0015283842794759825
674,Others,2023-12-29,0.0013076779376050812
675,Others,2024-01-05,0.0017991389834864744
676,Others,2024-01-12,0.0026480390814043737
677,Others,2024-01-19,0.0018615233466053051
678,Others,2024-01-26,0.0019706336939721795
679,Others,2024-02-02,0.001685759166315467
680,Others,2023-01-06,0.005083272021938332
681,Others,2023-01-13,0.003734733017058645
682,Others,2023-01-20,0.005406174420258927
683,Others,2023-01-27,0.006895949720670392
684,Others,2023-02-03,0.007273405445729205
685,Others,2023-02-10,0.004629629629629629
686,Others,2023-02-17,0.007547817136975726
687,Others,2023-02-24,0.004856115107913669
688,Others,2023-03-03,0.005539930111650899
689,Others,2023-03-10,0.006633499170812604
690,Others,2023-03-17,0.0041094131244381665
691,Others,2023-03-24,0.006017105772123607
692,Others,2023-03-31,0.006196298744216787
693,Others,2023-04-07,0.004471771939631079
694,Others,2023-04-14,0.009629694476057079
695,Others,2023-04-21,0.0033391840404126895
696,Others,2023-04-28,0.003757263314255756
697,Others,2023-05-05,0.001612541993281075
698,Others,2023-05-12,0.004705479745048552
699,Others,2023-05-19,0.005596211795092553
700,Others,2023-05-26,0.003585953557528316
701,Others,2023-06-02,0.006885653008240208
702,Others,2023-06-09,0.005187497252384929
703,Others,2023-06-16,0.006485718093376571
704,Others,2023-06-23,0.0019221528111484864
705,Others,2023-06-30,0.0047810202516801225
706,Others,2023-07-07,0.007538452185543194
707,Others,2023-07-14,0.002281972417898601
708,Others,2023-07-21,0.003584736569029763
709,Others,2023-07-28,0.004084284786039172
710,Others,2023-08-04,0.006445260048339449
711,Others,2023-08-11,0.004040589558749254
712,Others,2023-08-18,0.0064715943234872645
713,Others,2023-08-25,0.00400962309542903
714,Others,2023-09-01,0.0016858668165214948
715,Others,2023-09-08,0.006487835308796009
716,Others,2023-09-15,0.0019888246993086467
717,Others,2023-09-22,0.008703735000845023
718,Others,2023-09-29,0.005541445393673516
719,Others,2023-10-06,0.010698938875734455
720,Others,2023-10-13,0.0038447782546494995
721,Others,2023-10-20,0.001812497167973175
722,Others,2023-10-27,0.0032753507723631216
723,Others,2023-11-03,0.001422205366454916
724,Others,2023-11-10,0.008000372110330714
725,Others,2023-11-17,0.004028111073020226
726,Others,2023-11-24,0.005067985166872682
727,Others,2023-12-01,0.001961150541651102
728,Others,2023-12-08,0.007908731421299033
729,Others,2023-12-15,0.006219251833286921
730,Others,2023-12-22,0.00445414847161572
731,Others,2023-12-29,0.0014944890715486642
732,Others,2024-01-05,0.010023774336567502
733,Others,2024-01-12,0.005570013240195407
734,Others,2024-01-19,0.00413671854801179
735,Others,2024-01-26,0.007032457496136012
736,Others,2024-02-02,0.0031416420826788248
737,NBRX_Brand22,2023-01-06,0.08654939468931844
738,NBRX_Brand22,2023-01-13,0.07661249621479761
739,NBRX_Brand22,2023-01-20,0.07796272585004979
740,NBRX_Brand22,2023-01-27,0.0691340782122905
741,NBRX_Brand22,2023-02-03,0.06350242446848191
742,NBRX_Brand22,2023-02-10,0.07299933862433862
743,NBRX_Brand22,2023-02-17,0.0814821168196243
744,NBRX_Brand22,2023-02-24,0.08120503597122303
745,NBRX_Brand22,2023-03-03,0.08309895167476349
746,NBRX_Brand22,2023-03-10,0.08929039015449071
747,NBRX_Brand22,2023-03-17,0.09057831428449123
748,NBRX_Brand22,2023-03-24,0.08570077792581769
749,NBRX_Brand22,2023-03-31,0.07873430270984798
750,NBRX_Brand22,2023-04-07,0.08522165369566154
751,NBRX_Brand22,2023-04-14,0.08412851264991683
752,NBRX_Brand22,2023-04-21,0.0813390984203091
753,NBRX_Brand22,2023-04-28,0.08300930578006901
754,NBRX_Brand22,2023-05-05,0.07982082866741322
755,NBRX_Brand22,2023-05-12,0.09256961971168243
756,NBRX_Brand22,2023-05-19,0.0810159276797245
757,NBRX_Brand22,2023-05-26,0.08177723356802379
758,NBRX_Brand22,2023-06-02,0.07529066486059374
759,NBRX_Brand22,2023-06-09,0.09372664527190398
760,NBRX_Brand22,2023-06-16,0.08120474434720804
761,NBRX_Brand22,2023-06-23,0.08947621335896203
762,NBRX_Brand22,2023-06-30,0.10779847548599522
763,NBRX_Brand22,2023-07-07,0.15040427989543437
764,NBRX_Brand22,2023-07-14,0.0885008433376327
765,NBRX_Brand22,2023-07-21,0.11480590538182162
766,NBRX_Brand22,2023-07-28,0.0810359231411863
767,NBRX_Brand22,2023-08-04,0.08343031062572732
768,NBRX_Brand22,2023-08-11,0.08081179117498508
769,NBRX_Brand22,2023-08-18,0.08348356677298571
770,NBRX_Brand22,2023-08-25,0.07858861267040898
771,NBRX_Brand22,2023-09-01,0.09094314882457619
772,NBRX_Brand22,2023-09-08,0.08296943231441048
773,NBRX_Brand22,2023-09-15,0.08902358177857751
774,NBRX_Brand22,2023-09-22,0.12573939496366401
775,NBRX_Brand22,2023-09-29,0.07822673747402448
776,NBRX_Brand22,2023-10-06,0.08032973778830133
777,NBRX_Brand22,2023-10-13,0.08610515021459228
778,NBRX_Brand22,2023-10-20,0.07775612850604921
779,NBRX_Brand22,2023-10-27,0.08152967733368742
780,NBRX_Brand22,2023-11-03,0.07348061060017066
781,NBRX_Brand22,2023-11-10,0.07395692822921997
782,NBRX_Brand22,2023-11-17,0.10010284538909837
783,NBRX_Brand22,2023-11-24,0.07799752781211372
784,NBRX_Brand22,2023-12-01,0.0864774000747105
785,NBRX_Brand22,2023-12-08,0.07826916958320077
786,NBRX_Brand22,2023-12-15,0.07973637798199201
787,NBRX_Brand22,2023-12-22,0.08131004366812226
788,NBRX_Brand22,2023-12-29,0.06476119310044212
789,NBRX_Brand22,2024-01-05,0.06785324166291846
790,NBRX_Brand22,2024-01-12,0.08382413368031777
791,NBRX_Brand22,2024-01-19,0.06939345364289777
792,NBRX_Brand22,2024-01-26,0.0669242658423493
793,NBRX_Brand22,2024-02-02,0.06459522623654267
794,Others,2023-01-06,0.0022740953782355694
795,Others,2023-01-13,0.0028262844453416773
796,Others,2023-01-20,0.0019917484706217102
797,Others,2023-01-27,0.004888268156424581
798,Others,2023-02-03,0.00484893696381947
799,Others,2023-02-10,0.0023148148148148147
800,Others,2023-02-17,0.0054035509048803495
801,Others,2023-02-24,0.0026978417266187047
802,Others,2023-03-03,0.004346714395295321
803,Others,2023-03-10,0.004189578423671118
804,Others,2023-03-17,0.0027396087496254443
805,Others,2023-03-24,0.003868139424936605
806,Others,2023-03-31,0.004048248512888301
807,Others,2023-04-07,0.002923850883604936
808,Others,2023-04-14,0.007353584872625405
809,Others,2023-04-21,0.0008562010360032537
810,Others,2023-04-28,0.0019223207654331775
811,Others,2023-05-05,8.958566629339306e-05
812,Others,2023-05-12,0.002908842024211832
813,Others,2023-05-19,0.004218682737839001
814,Others,2023-05-26,0.002099094765382429
815,Others,2023-06-02,0.004515182300485382
816,Others,2023-06-09,0.0031652525607772453
817,Others,2023-06-16,0.004531118120030208
818,Others,2023-06-23,9.610764055742433e-05
819,Others,2023-06-30,0.003247485453971404
820,Others,2023-07-07,0.006079396923825157
821,Others,2023-07-14,9.921619208254789e-05
822,Others,2023-07-21,0.0012263572472996558
823,Others,2023-07-28,0.001392369813422445
824,Others,2023-08-04,0.004386357532897681
825,Others,2023-08-11,0.0009183158088066486
826,Others,2023-08-18,0.005824434891138539
827,Others,2023-08-25,0.0022275683863494608
828,Others,2023-09-01,0.0
829,Others,2023-09-08,0.004990642545227698
830,Others,2023-09-15,9.470593806231651e-05
831,Others,2023-09-22,0.006168666553996959
832,Others,2023-09-29,0.003601939505887786
833,Others,2023-10-06,0.0081557484872402
834,Others,2023-10-13,0.001967095851216023
835,Others,2023-10-20,0.0009968734423852462
836,Others,2023-10-27,0.0021245518523436463
837,Others,2023-11-03,0.0
838,Others,2023-11-10,0.005767710126052375
839,Others,2023-11-17,0.002228316763798423
840,Others,2023-11-24,0.0023485784919653895
841,Others,2023-12-01,0.0010272693313410535
842,Others,2023-12-08,0.005999727285123404
843,Others,2023-12-15,0.003341687552213868
844,Others,2023-12-22,0.003056768558951965
845,Others,2023-12-29,0.00024908151192477737
846,Others,2024-01-05,0.009252714772216154
847,Others,2024-01-12,0.0031959092361776927
848,Others,2024-01-19,0.002792285019907958
849,Others,2024-01-26,0.004714064914992272
850,Others,2024-02-02,0.0012260066664112486
851,NBRX_Brand24,2023-01-06,0.1344391679486322
852,NBRX_Brand24,2023-01-13,0.12687998384980317
853,NBRX_Brand24,2023-01-20,0.11495234030445298
854,NBRX_Brand24,2023-01-27,0.11400139664804469
855,NBRX_Brand24,2023-02-03,0.11581499440507273
856,NBRX_Brand24,2023-02-10,0.11871693121693122
857,NBRX_Brand24,2023-02-17,0.12779826743288447
858,NBRX_Brand24,2023-02-24,0.11699640287769783
859,NBRX_Brand24,2023-03-03,0.12145231398619279
860,NBRX_Brand24,2023-03-10,0.10988915073754037
861,NBRX_Brand24,2023-03-17,0.11395060142973332
862,NBRX_Brand24,2023-03-24,0.11698972794086045
863,NBRX_Brand24,2023-03-31,0.118473231989425
864,NBRX_Brand24,2023-04-07,0.12452164939588081
865,NBRX_Brand24,2023-04-14,0.10977851702705069
866,NBRX_Brand24,2023-04-21,0.11678582131084378
867,NBRX_Brand24,2023-04-28,0.11394119446022107
868,NBRX_Brand24,2023-05-05,0.12559910414333705
869,NBRX_Brand24,2023-05-12,0.12165803995380074
870,NBRX_Brand24,2023-05-19,0.11683168316831685
871,NBRX_Brand24,2023-05-26,0.13128088511829272
872,NBRX_Brand24,2023-06-02,0.12450615193588441
873,NBRX_Brand24,2023-06-09,0.11685057370202663
874,NBRX_Brand24,2023-06-16,0.11878637110745856
875,NBRX_Brand24,2023-06-23,0.11523306102835175
876,NBRX_Brand24,2023-06-30,0.12069820937260385
877,NBRX_Brand24,2023-07-07,0.11672442093744301
878,NBRX_Brand24,2023-07-14,0.12213513245361643
879,NBRX_Brand24,2023-07-21,0.11508891090042922
880,NBRX_Brand24,2023-07-28,0.12401373804882576
881,NBRX_Brand24,2023-08-04,0.11109121833318414
882,NBRX_Brand24,2023-08-11,0.11726892878460901
883,NBRX_Brand24,2023-08-18,0.11140387371145936
884,NBRX_Brand24,2023-08-25,0.11004187828566338
885,NBRX_Brand24,2023-09-01,0.12231900346539289
886,NBRX_Brand24,2023-09-08,0.11640673736743606
887,NBRX_Brand24,2023-09-15,0.11734065725921015
888,NBRX_Brand24,2023-09-22,0.11035997971945243
889,NBRX_Brand24,2023-09-29,0.12135765412145001
890,NBRX_Brand24,2023-10-06,0.11067263000964658
891,NBRX_Brand24,2023-10-13,0.12330114449213161
892,NBRX_Brand24,2023-10-20,0.11219357469753953
893,NBRX_Brand24,2023-10-27,0.11260124817421327
894,NBRX_Brand24,2023-11-03,0.12515407224803263
895,NBRX_Brand24,2023-11-10,0.11926136099353458
896,NBRX_Brand24,2023-11-17,0.11167295166266712
897,NBRX_Brand24,2023-11-24,0.12064276885043262
898,NBRX_Brand24,2023-12-01,0.10861038475905865
899,NBRX_Brand24,2023-12-08,0.1219944547975092
900,NBRX_Brand24,2023-12-15,0.1191868560289613
901,NBRX_Brand24,2023-12-22,0.1103056768558952
902,NBRX_Brand24,2023-12-29,0.12640886730182452
903,NBRX_Brand24,2024-01-05,0.12414058986056671
904,NBRX_Brand24,2024-01-12,0.12254029128429896
905,NBRX_Brand24,2024-01-19,0.13444335281038317
906,NBRX_Brand24,2024-01-26,0.12820710973724883
907,NBRX_Brand24,2024-02-02,0.11777326539213057
908,Others,2023-07-28,0.0
909,Others,2023-08-04,0.0
910,Others,2023-08-11,0.0
911,Others,2023-08-18,0.00013867702121758425
912,Others,2023-08-25,0.0
913,Others,2023-09-01,0.000561955605507165
914,Others,2023-09-08,6.238303181534623e-05
915,Others,2023-09-15,4.735296903115826e-05
916,Others,2023-09-22,0.0004647625485888119
917,Others,2023-09-29,0.00027707226968367584
918,Others,2023-10-06,0.0003946329913180742
919,Others,2023-10-13,0.0004470672389127325
920,Others,2023-10-20,0.0006343740087906113
921,Others,2023-10-27,0.0002655689815429558
922,Others,2023-11-03,0.0002844410732909832
923,Others,2023-11-10,0.0006046792874087167
924,Others,2023-11-17,0.00034281796366129587
925,Others,2023-11-24,0.00018541409147095178
926,Others,2023-12-01,0.000980575270825551
927,Others,2023-12-08,0.0009090495886550611
928,Others,2023-12-15,0.0011603081778520374
929,Others,2023-12-22,0.0010043668122270743
930,Others,2023-12-29,0.0006849741577931379
931,Others,2024-01-05,0.0006425496369594551
932,Others,2024-01-12,0.00045655846231109894
933,Others,2024-01-19,0.0017581053829050105
934,Others,2024-01-26,0.0006955177743431221
935,Others,2024-02-02,0.0015708210413394124
936,Others,2023-10-13,8.941344778254648e-05
937,Others,2023-11-10,0.0
938,Others,2023-12-01,0.0
939,Others,2023-12-08,0.0
940,Others,2023-12-29,0.0
941,Others,2024-01-05,6.425496369594551e-05
942,Others,2024-01-12,0.0011870520020088571
943,Others,2024-01-19,0.0004653808366513263
944,Others,2024-01-26,0.0006568778979907264
945,Others,2024-02-02,0.0008428795831577335
946,Others,2023-07-21,0.0
947,Others,2023-07-28,4.64123271140815e-05
948,Others,2023-08-04,0.0
949,Others,2023-08-11,0.0
950,Others,2023-08-18,0.0
951,Others,2023-08-25,0.0
952,Others,2023-09-01,0.00014048890137679124
953,Others,2023-09-08,0.0
954,Others,2023-09-15,0.0
955,Others,2023-09-22,4.225114078080108e-05
956,Others,2023-09-29,0.0
957,Others,2023-10-06,0.00017539244058581072
958,Others,2023-10-13,0.00017882689556509296
959,Others,2023-10-20,0.000362499433594635
960,Others,2023-10-27,0.00044261496923825967
961,Others,2023-11-03,0.0
962,Others,2023-11-10,0.0
963,Others,2023-11-17,0.00012855673637298594
964,Others,2023-11-24,0.0
965,Others,2023-12-01,9.338812103100486e-05
966,Others,2023-12-08,0.00040907231489477753
967,Others,2023-12-15,9.2824654228163e-05
968,Others,2023-12-22,4.3668122270742355e-05
969,Others,2023-12-29,0.0
970,Others,2024-01-05,0.0
971,Others,2024-01-12,0.00013696753869332968
972,Others,2024-01-19,0.0
973,Others,2024-01-26,0.0004250386398763524
974,Others,2024-02-02,0.0
975,Others,2024-02-02,0.015248457913489905
976,Others,2023-01-06,0.011838672998461641
977,Others,2023-01-13,0.014837993338043807
978,Others,2023-01-20,0.015175226442832077
979,Others,2023-01-27,0.013006284916201117
980,Others,2023-02-03,0.015712420738530398
981,Others,2023-02-10,0.014384920634920634
982,Others,2023-02-17,0.017540097778540185
983,Others,2023-02-24,0.014478417266187048
984,Others,2023-03-03,0.017301627887155883
985,Others,2023-03-10,0.0182857641616479
986,Others,2023-03-17,0.01986216343478447
987,Others,2023-03-24,0.017449606739158463
988,Others,2023-03-31,0.018547587574355585
989,Others,2023-04-07,0.016339166702498173
990,Others,2023-04-14,0.019171846275059093
991,Others,2023-04-21,0.014298557301254334
992,Others,2023-04-28,0.015859146314823713
993,Others,2023-05-05,0.013975363941769316
994,Others,2023-05-12,0.011592591008255979
995,Others,2023-05-19,0.014722341799397331
996,Others,2023-05-26,0.016093059867931955
997,Others,2023-06-02,0.01597245738796704
998,Others,2023-06-09,0.012001582626280389
999,Others,2023-06-16,0.015370263426769136
1000,Others,2023-06-23,0.011773185968284479
1001,Others,2023-06-30,0.01335077353299355
1002,Others,2023-07-07,0.010699738585932275
1003,Others,2023-07-14,0.014187915467804346
1004,Others,2023-07-21,0.011980566954388944
1005,Others,2023-07-28,0.012113617376775273
1006,Others,2023-08-04,0.011279205084594039
1007,Others,2023-08-11,0.011478947610083107
1008,Others,2023-08-18,0.011648869782277077
1009,Others,2023-08-25,0.010425020048115477
1010,Others,2023-09-01,0.013299615997002903
1011,Others,2023-09-08,0.010293200249532126
1012,Others,2023-09-15,0.01055971209394829
1013,Others,2023-09-22,0.012041575122528307
1014,Others,2023-09-29,0.013715077349341954
1015,Others,2023-10-06,0.012672103832324828
1016,Others,2023-10-13,0.013233190271816882
1017,Others,2023-10-20,0.011056232724636367
1018,Others,2023-10-27,0.010268667286327623
1019,Others,2023-11-03,0.01133023608609083
1020,Others,2023-11-10,0.013302944322991768
1021,Others,2023-11-17,0.01169866300994172
1022,Others,2023-11-24,0.015018541409147095
1023,Others,2023-12-01,0.015222263728053792
1024,Others,2023-12-08,0.011499477296486524
1025,Others,2023-12-15,0.015362480274760974
1026,Others,2023-12-22,0.01589519650655022
1027,Others,2023-12-29,0.008966934429291985
1028,Others,2024-01-05,0.0114373835378783
1029,Others,2024-01-12,0.012327078482399672
1030,Others,2024-01-19,0.010290087388179327
1031,Others,2024-01-26,0.008887171561051005
1032,Others,2024-02-02,0.010727558331098423
1033,Others,2023-01-06,0.03330880877533275
1034,Others,2023-01-13,0.030382557787423034
1035,Others,2023-01-20,0.02968653672879025
1036,Others,2023-01-27,0.026449022346368714
1037,Others,2023-02-03,0.029653114509511375
1038,Others,2023-02-10,0.036623677248677246
1039,Others,2023-02-17,0.03550904880349944
1040,Others,2023-02-24,0.043165467625899276
1041,Others,2023-03-03,0.03485894485638796
1042,Others,2023-03-10,0.0389281661866108
1043,Others,2023-03-17,0.034159496596892255
1044,Others,2023-03-24,0.036790303863841495
1045,Others,2023-03-31,0.0351123595505618
1046,Others,2023-04-07,0.028636539536483638
1047,Others,2023-04-14,0.039656832705944146
1048,Others,2023-04-21,0.03596044351213665
1049,Others,2023-04-28,0.03949495390799074
1050,Others,2023-05-05,0.035207166853303475
1051,Others,2023-05-12,0.03798605466911922
1052,Others,2023-05-19,0.030391734825656477
1053,Others,2023-05-26,0.04478068832815848
1054,Others,2023-06-02,0.0453775821198781
1055,Others,2023-06-09,0.03859849650503363
1056,Others,2023-06-16,0.03980276309359868
1057,Others,2023-06-23,0.038154733301297455
1058,Others,2023-06-30,0.04411167741644491
1059,Others,2023-07-07,0.034409386588850385
1060,Others,2023-07-14,0.04385355690048616
1061,Others,2023-07-21,0.03990377812367341
1062,Others,2023-07-28,0.03935765339274111
1063,Others,2023-08-04,0.043774057828305436
1064,Others,2023-08-11,0.04821157996234906
1065,Others,2023-08-18,0.04437664678962696
1066,Others,2023-08-25,0.038848792657934596
1067,Others,2023-09-01,0.04289594455371359
1068,Others,2023-09-08,0.04766063630692452
1069,Others,2023-09-15,0.039208258357799036
1070,Others,2023-09-22,0.041997633936116274
1071,Others,2023-09-29,0.043038559224197644
1072,Others,2023-10-06,0.03981408401297904
1073,Others,2023-10-13,0.04336552217453505
1074,Others,2023-10-20,0.0347093207666863
1075,Others,2023-10-27,0.038861594299119194
1076,Others,2023-11-03,0.043614297904617426
1077,Others,2023-11-10,0.03795525373273175
1078,Others,2023-11-17,0.04208090503942406
1079,Others,2023-11-24,0.0380716934487021
1080,Others,2023-12-01,0.0345536047814718
1081,Others,2023-12-08,0.044179810008635974
1082,Others,2023-12-15,0.044370184721061905
1083,Others,2023-12-22,0.03685589519650655
1084,Others,2023-12-29,0.03487141166946883
1085,Others,2024-01-05,0.049219302191094265
1086,Others,2024-01-12,0.03917271606629229
1087,Others,2024-01-19,0.03671337711360463
1088,Others,2024-01-26,0.039335394126738796
1089,Others,2024-02-02,0.03708670165894027
1090,NBRX_Brand30,2023-01-06,0.14754865895257843
1091,NBRX_Brand30,2023-01-13,0.14141516099727466
1092,NBRX_Brand30,2023-01-20,0.1552615355432257
1093,NBRX_Brand30,2023-01-27,0.15013966480446927
1094,NBRX_Brand30,2023-02-03,0.14733308466989928
1095,NBRX_Brand30,2023-02-10,0.15112433862433863
1096,NBRX_Brand30,2023-02-17,0.1495840123509735
1097,NBRX_Brand30,2023-02-24,0.1528776978417266
1098,NBRX_Brand30,2023-03-03,0.16193641864825709
1099,NBRX_Brand30,2023-03-10,0.1652264990835297
1100,NBRX_Brand30,2023-03-17,0.16497581439150721
1101,NBRX_Brand30,2023-03-24,0.1629776077706623
1102,NBRX_Brand30,2023-03-31,0.15416391275611369
1103,NBRX_Brand30,2023-04-07,0.16640151352281035
1104,NBRX_Brand30,2023-04-14,0.1588024161778867
1105,NBRX_Brand30,2023-04-21,0.15659916948499508
1106,NBRX_Brand30,2023-04-28,0.1635720214950413
1107,NBRX_Brand30,2023-05-05,0.16886898096304592
1108,NBRX_Brand30,2023-05-12,0.16024297386319886
1109,NBRX_Brand30,2023-05-19,0.1514421007318123
1110,NBRX_Brand30,2023-05-26,0.14956050203349805
1111,NBRX_Brand30,2023-06-02,0.15701546449937917
1112,NBRX_Brand30,2023-06-09,0.15026157295467535
1113,NBRX_Brand30,2023-06-16,0.16063257962773755
1114,NBRX_Brand30,2023-06-23,0.15242671792407497
1115,NBRX_Brand30,2023-06-30,0.1508276577511163
1116,NBRX_Brand30,2023-07-07,0.14201471214055567
1117,NBRX_Brand30,2023-07-14,0.1602341502133148
1118,NBRX_Brand30,2023-07-21,0.15320032073958775
1119,NBRX_Brand30,2023-07-28,0.15548129583217302
1120,NBRX_Brand30,2023-08-04,0.13329155849968669
1121,NBRX_Brand30,2023-08-11,0.15638918223977225
1122,NBRX_Brand30,2023-08-18,0.14995608560994778
1123,NBRX_Brand30,2023-08-25,0.1441682259645371
1124,NBRX_Brand30,2023-09-01,0.15032312447316662
1125,NBRX_Brand30,2023-09-08,0.1518402994385527
1126,NBRX_Brand30,2023-09-15,0.14774126337721374
1127,NBRX_Brand30,2023-09-22,0.1326685820517154
1128,NBRX_Brand30,2023-09-29,0.1430616485800046
1129,NBRX_Brand30,2023-10-06,0.15750241164605805
1130,NBRX_Brand30,2023-10-13,0.1519134477825465
1131,NBRX_Brand30,2023-10-20,0.1517966378177534
1132,NBRX_Brand30,2023-10-27,0.14305315805780552
1133,NBRX_Brand30,2023-11-03,0.1473404759647293
1134,NBRX_Brand30,2023-11-10,0.1513558770175357
1135,NBRX_Brand30,2023-11-17,0.14818306479259513
1136,NBRX_Brand30,2023-11-24,0.142274412855377
1137,NBRX_Brand30,2023-12-01,0.15633171460590212
1138,NBRX_Brand30,2023-12-08,0.14408435980182718
1139,NBRX_Brand30,2023-12-15,0.15947275596398403
1140,NBRX_Brand30,2023-12-22,0.1531004366812227
1141,NBRX_Brand30,2023-12-29,0.1286506009091475
1142,NBRX_Brand30,2024-01-05,0.134421384051918
1143,NBRX_Brand30,2024-01-12,0.13532392822900974
1144,NBRX_Brand30,2024-01-19,0.13744247375769172
1145,NBRX_Brand30,2024-01-26,0.14474497681607418
1146,NBRX_Brand30,2024-02-02,0.138308877054519
1147,Others,2023-01-06,0.011838672998461641
1148,Others,2023-01-13,0.014837993338043807
1149,Others,2023-01-20,0.015175226442832077
1150,Others,2023-01-27,0.013006284916201117
1151,Others,2023-02-03,0.015712420738530398
1152,Others,2023-02-10,0.014384920634920634
1153,Others,2023-02-17,0.017540097778540185
1154,Others,2023-02-24,0.014478417266187048
1155,Others,2023-03-03,0.017301627887155883
1156,Others,2023-03-10,0.0182857641616479
1157,Others,2023-03-17,0.01986216343478447
1158,Others,2023-03-24,0.017449606739158463
1159,Others,2023-03-31,0.018547587574355585
1160,Others,2023-04-07,0.016339166702498173
1161,Others,2023-04-14,0.019171846275059093
1162,Others,2023-04-21,0.014298557301254334
1163,Others,2023-04-28,0.015859146314823713
1164,Others,2023-05-05,0.013975363941769316
1165,Others,2023-05-12,0.011592591008255979
1166,Others,2023-05-19,0.014722341799397331
1167,Others,2023-05-26,0.016093059867931955
1168,Others,2023-06-02,0.01597245738796704
1169,Others,2023-06-09,0.012001582626280389
1170,Others,2023-06-16,0.015370263426769136
1171,Others,2023-06-23,0.011773185968284479
1172,Others,2023-06-30,0.01335077353299355
1173,Others,2023-07-07,0.010699738585932275
1174,Others,2023-07-14,0.014187915467804346
1175,Others,2023-07-21,0.011980566954388944
1176,Others,2023-07-28,0.012113617376775273
1177,Others,2023-08-04,0.011279205084594039
1178,Others,2023-08-11,0.011478947610083107
1179,Others,2023-08-18,0.011648869782277077
1180,Others,2023-08-25,0.010425020048115477
1181,Others,2023-09-01,0.013299615997002903
1182,Others,2023-09-08,0.010293200249532126
1183,Others,2023-09-15,0.01055971209394829
1184,Others,2023-09-22,0.012041575122528307
1185,Others,2023-09-29,0.013715077349341954
1186,Others,2023-10-06,0.012672103832324828
1187,Others,2023-10-13,0.013233190271816882
1188,Others,2023-10-20,0.011056232724636367
1189,Others,2023-10-27,0.010268667286327623
1190,Others,2023-11-03,0.01133023608609083
1191,Others,2023-11-10,0.013302944322991768
1192,Others,2023-11-17,0.01169866300994172
1193,Others,2023-11-24,0.015018541409147095
1194,Others,2023-12-01,0.015222263728053792
1195,Others,2023-12-08,0.011499477296486524
1196,Others,2023-12-15,0.015362480274760974
1197,Others,2023-12-22,0.01589519650655022
1198,Others,2023-12-29,0.008966934429291985
1199,Others,2024-01-05,0.0114373835378783
1200,Others,2024-01-12,0.012327078482399672
1201,Others,2024-01-19,0.010290087388179327
