,METRIC,PRODUCT,y,ds,y_total,Contribution,Key
1056,MOTRX,OTEZLA,39784.0,2023-02-03,375365.0,10.598750549465187,MOTRX_OTEZLA
1057,MOTRX,OTEZLA,42590.0,2023-02-10,422975.0,10.069153023228324,MOTRX_OTEZLA
1058,MOTRX,OTEZLA,42132.0,2023-02-17,396175.0,10.63469426389853,MOTRX_OTEZLA
1059,MOTRX,OTEZLA,41012.0,2023-02-24,380098.0,10.789848933696048,MOTRX_OTEZLA
1060,MOTRX,OTEZLA,41316.0,2023-03-03,422189.0,9.78613843562954,MOTRX_OTEZLA
1061,MOTRX,OTEZLA,40390.0,2023-03-10,410314.0,9.843680693322675,MOTRX_OTEZLA
1062,MOTRX,OTEZLA,43350.0,2023-03-17,405943.0,10.678839147367981,MOTRX_OTEZLA
1063,MOTRX,OTEZLA,42144.0,2023-03-24,405660.0,10.388995710693685,MOTRX_OTEZLA
1064,MOTRX,OTEZLA,41658.0,2023-03-31,411993.0,10.111336843101704,MOTRX_OTEZLA
1065,MOTRX,OTEZLA,40906.0,2023-04-07,408075.0,10.024137719781903,MOTRX_OTEZLA
1066,MOTRX,OTEZLA,41534.0,2023-04-14,411568.0,10.0916494965595,MOTRX_OTEZLA
1067,MOTRX,OTEZLA,42510.0,2023-04-21,409303.0,10.385948795879825,MOTRX_OTEZLA
1068,MOTRX,OTEZLA,42884.0,2023-04-28,421097.0,10.183876873974405,MOTRX_OTEZLA
1069,MOTRX,OTEZLA,43696.0,2023-05-05,429126.0,10.182557104440187,MOTRX_OTEZLA
1070,MOTRX,OTEZLA,42426.0,2023-05-12,422934.0,10.031352409595822,MOTRX_OTEZLA
1071,MOTRX,OTEZLA,42528.0,2023-05-19,421631.0,10.086544869803218,MOTRX_OTEZLA
1072,MOTRX,OTEZLA,43812.0,2023-05-26,442642.0,9.897840692930178,MOTRX_OTEZLA
1073,MOTRX,OTEZLA,38144.0,2023-06-02,378989.0,10.064672061722108,MOTRX_OTEZLA
1074,MOTRX,OTEZLA,44352.0,2023-06-09,443861.0,9.992317414686129,MOTRX_OTEZLA
1075,MOTRX,OTEZLA,41296.0,2023-06-16,423895.0,9.742035173804833,MOTRX_OTEZLA
1076,MOTRX,OTEZLA,42504.0,2023-06-23,417794.0,10.173434754927069,MOTRX_OTEZLA
1077,MOTRX,OTEZLA,43216.0,2023-06-30,454039.0,9.518125094980828,MOTRX_OTEZLA
1078,MOTRX,OTEZLA,37798.0,2023-07-07,365711.0,10.335483482859416,MOTRX_OTEZLA
1079,MOTRX,OTEZLA,44242.0,2023-07-14,437561.0,10.111047373966144,MOTRX_OTEZLA
1080,MOTRX,OTEZLA,43348.0,2023-07-21,441236.0,9.824221051772748,MOTRX_OTEZLA
1081,MOTRX,OTEZLA,43860.0,2023-07-28,439495.0,9.979635718267557,MOTRX_OTEZLA
1082,MOTRX,OTEZLA,42654.0,2023-08-04,427894.0,9.96835664907664,MOTRX_OTEZLA
1083,MOTRX,OTEZLA,42808.0,2023-08-11,431493.0,9.920902540713291,MOTRX_OTEZLA
1084,MOTRX,OTEZLA,41914.0,2023-08-18,421008.0,9.955630296811462,MOTRX_OTEZLA
1085,MOTRX,OTEZLA,43306.0,2023-08-25,434762.0,9.960852144391644,MOTRX_OTEZLA
1086,MOTRX,OTEZLA,41302.0,2023-09-01,436752.0,9.45662527017621,MOTRX_OTEZLA
1087,MOTRX,OTEZLA,37616.0,2023-09-08,387258.0,9.713421026809002,MOTRX_OTEZLA
1088,MOTRX,OTEZLA,43686.0,2023-09-15,443434.0,9.851747948961966,MOTRX_OTEZLA
1089,MOTRX,OTEZLA,43916.0,2023-09-22,440829.0,9.962139514414886,MOTRX_OTEZLA
1090,MOTRX,OTEZLA,43262.0,2023-09-29,432855.0,9.994570930219126,MOTRX_OTEZLA
1091,MOTRX,OTEZLA,42376.0,2023-10-06,447370.0,9.472248921474396,MOTRX_OTEZLA
1092,MOTRX,OTEZLA,42930.0,2023-10-13,437032.0,9.823079316846364,MOTRX_OTEZLA
1093,MOTRX,OTEZLA,41824.0,2023-10-20,439351.0,9.519495801762144,MOTRX_OTEZLA
1094,MOTRX,OTEZLA,44506.0,2023-10-27,442507.0,10.05769400258075,MOTRX_OTEZLA
1095,MOTRX,OTEZLA,43188.0,2023-11-03,434220.0,9.946110266685091,MOTRX_OTEZLA
1096,MOTRX,OTEZLA,43716.0,2023-11-10,445011.0,9.823577394716086,MOTRX_OTEZLA
1097,MOTRX,OTEZLA,42758.0,2023-11-17,461265.0,9.269725645778456,MOTRX_OTEZLA
1098,MOTRX,OTEZLA,35318.0,2023-11-24,333272.0,10.597349912383878,MOTRX_OTEZLA
1099,MOTRX,OTEZLA,45540.0,2023-12-01,503893.0,9.037632989543415,MOTRX_OTEZLA
1100,MOTRX,OTEZLA,46330.0,2023-12-08,468886.0,9.88086656458073,MOTRX_OTEZLA
1101,MOTRX,OTEZLA,44770.0,2023-12-15,454662.0,9.846875261183033,MOTRX_OTEZLA
1102,MOTRX,OTEZLA,43038.0,2023-12-22,458225.0,9.392329095968138,MOTRX_OTEZLA
1103,MOTRX,OTEZLA,39640.0,2023-12-29,392406.0,10.101782337680872,MOTRX_OTEZLA
1104,MOTRX,OTEZLA,40010.0,2024-01-05,379147.0,10.552635257565008,MOTRX_OTEZLA
1105,MOTRX,OTEZLA,39914.0,2024-01-12,441866.0,9.033055270149774,MOTRX_OTEZLA
1106,MOTRX,OTEZLA,36040.0,2024-01-19,359151.0,10.034776458926746,MOTRX_OTEZLA
1107,MOTRX,OTEZLA,42462.0,2024-01-26,440552.0,9.638362781238083,MOTRX_OTEZLA
1108,MOTRX,OTEZLA,42384.0,2024-02-02,442152.0,9.585843782228736,MOTRX_OTEZLA
1109,MOTRX,REMICADE,5704.0,2023-01-06,353211.0,1.6148987432441233,Others
1110,MOTRX,REMICADE,6516.0,2023-01-13,411576.0,1.5831826928683888,Others
1111,MOTRX,REMICADE,7912.0,2023-01-20,383889.0,2.061012428071656,Others
1112,MOTRX,REMICADE,7034.0,2023-01-27,389171.0,1.8074316945507245,Others
1113,MOTRX,REMICADE,6595.0,2023-02-03,375365.0,1.7569565622793815,Others
1114,MOTRX,REMICADE,6157.0,2023-02-10,422975.0,1.455641586382174,Others
1115,MOTRX,REMICADE,6449.0,2023-02-17,396175.0,1.6278159904082792,Others
1116,MOTRX,REMICADE,6386.0,2023-02-24,380098.0,1.6800930286399822,Others
1117,MOTRX,REMICADE,6915.0,2023-03-03,422189.0,1.6378920341363703,Others
1118,MOTRX,REMICADE,6249.0,2023-03-10,410314.0,1.522979961687878,Others
1119,MOTRX,REMICADE,6205.0,2023-03-17,405943.0,1.528539721093848,Others
1120,MOTRX,REMICADE,6569.0,2023-03-24,405660.0,1.6193363900803628,Others
1121,MOTRX,REMICADE,6313.0,2023-03-31,411993.0,1.5323075877502774,Others
1122,MOTRX,REMICADE,5591.0,2023-04-07,408075.0,1.3700912822397844,Others
1123,MOTRX,REMICADE,6734.0,2023-04-14,411568.0,1.6361816273374024,Others
1124,MOTRX,REMICADE,6717.0,2023-04-21,409303.0,1.6410825232162969,Others
1125,MOTRX,REMICADE,5507.0,2023-04-28,421097.0,1.3077746932416998,Others
1126,MOTRX,REMICADE,6349.0,2023-05-05,429126.0,1.4795188359596017,Others
1127,MOTRX,REMICADE,5799.0,2023-05-12,422934.0,1.3711359219168948,Others
1128,MOTRX,REMICADE,7043.0,2023-05-19,421631.0,1.670417972113056,Others
1129,MOTRX,REMICADE,7169.0,2023-05-26,442642.0,1.6195932604678271,Others
1130,MOTRX,REMICADE,5914.0,2023-06-02,378989.0,1.5604674542005177,Others
1131,MOTRX,REMICADE,5775.0,2023-06-09,443861.0,1.3010829967039232,Others
1132,MOTRX,REMICADE,6340.0,2023-06-16,423895.0,1.495653404734663,Others
1133,MOTRX,REMICADE,5302.0,2023-06-23,417794.0,1.2690464678765132,Others
1134,MOTRX,REMICADE,6510.0,2023-06-30,454039.0,1.433797537215966,Others
1135,MOTRX,REMICADE,5161.0,2023-07-07,365711.0,1.4112236164621792,Others
1136,MOTRX,REMICADE,6823.0,2023-07-14,437561.0,1.559325442624,Others
1137,MOTRX,REMICADE,5939.0,2023-07-21,441236.0,1.3459917141846995,Others
1138,MOTRX,REMICADE,5452.0,2023-07-28,439495.0,1.2405146816232266,Others
1139,MOTRX,REMICADE,5620.0,2023-08-04,427894.0,1.3134093957849373,Others
1140,MOTRX,REMICADE,6335.0,2023-08-11,431493.0,1.4681582319991286,Others
1141,MOTRX,REMICADE,6867.0,2023-08-18,421008.0,1.6310853950518753,Others
1142,MOTRX,REMICADE,6549.0,2023-08-25,434762.0,1.5063414005823876,Others
1143,MOTRX,REMICADE,5676.0,2023-09-01,436752.0,1.299593361907902,Others
1144,MOTRX,REMICADE,5881.0,2023-09-08,387258.0,1.5186258256769387,Others
1145,MOTRX,REMICADE,5937.0,2023-09-15,443434.0,1.3388689184861782,Others
1146,MOTRX,REMICADE,5907.0,2023-09-22,440829.0,1.3399753645971566,Others
1147,MOTRX,REMICADE,6118.0,2023-09-29,432855.0,1.4134063369950676,Others
1148,MOTRX,REMICADE,6623.0,2023-10-06,447370.0,1.4804300690703445,Others
1149,MOTRX,REMICADE,5486.0,2023-10-13,437032.0,1.2552856541397426,Others
1150,MOTRX,REMICADE,6226.0,2023-10-20,439351.0,1.417090208056884,Others
1151,MOTRX,REMICADE,6089.0,2023-10-27,442507.0,1.3760234301378282,Others
1152,MOTRX,REMICADE,6054.0,2023-11-03,434220.0,1.3942241260190686,Others
1153,MOTRX,REMICADE,6589.0,2023-11-10,445011.0,1.4806375572738653,Others
1154,MOTRX,REMICADE,5280.0,2023-11-17,461265.0,1.144678221846444,Others
1155,MOTRX,REMICADE,5840.0,2023-11-24,333272.0,1.7523224273266282,Others
1156,MOTRX,REMICADE,6246.0,2023-12-01,503893.0,1.2395488724788795,Others
1157,MOTRX,REMICADE,6192.0,2023-12-08,468886.0,1.3205768566346616,Others
1158,MOTRX,REMICADE,5725.0,2023-12-15,454662.0,1.2591771469795145,Others
1159,MOTRX,REMICADE,6744.0,2023-12-22,458225.0,1.4717660537945332,Others
1160,MOTRX,REMICADE,6330.0,2023-12-29,392406.0,1.6131251815721472,Others
1161,MOTRX,REMICADE,5452.0,2024-01-05,379147.0,1.4379646944325024,Others
1162,MOTRX,REMICADE,5597.0,2024-01-12,441866.0,1.266673606930608,Others
1163,MOTRX,REMICADE,7342.0,2024-01-19,359151.0,2.044265503924533,Others
1164,MOTRX,REMICADE,5836.0,2024-01-26,440552.0,1.324701737819826,Others
1165,MOTRX,REMICADE,7621.0,2024-02-02,442152.0,1.723615408275887,Others
1166,MOTRX,REMICADE MOLECULE,8876.0,2023-01-06,353211.0,2.5129455198167667,Others
1167,MOTRX,REMICADE MOLECULE,11823.0,2023-01-13,411576.0,2.8726164790949906,Others
1168,MOTRX,REMICADE MOLECULE,13380.0,2023-01-20,383889.0,3.485382493376992,Others
1169,MOTRX,REMICADE MOLECULE,12350.0,2023-01-27,389171.0,3.1734122018341555,Others
1170,MOTRX,REMICADE MOLECULE,12606.0,2023-02-03,375365.0,3.3583312242750387,Others
1171,MOTRX,REMICADE MOLECULE,10704.0,2023-02-10,422975.0,2.530646019268278,Others
1172,MOTRX,REMICADE MOLECULE,10656.0,2023-02-17,396175.0,2.6897204518205338,Others
1173,MOTRX,REMICADE MOLECULE,11167.0,2023-02-24,380098.0,2.937926534735779,Others
1174,MOTRX,REMICADE MOLECULE,12273.0,2023-03-03,422189.0,2.9069918922567854,Others
1175,MOTRX,REMICADE MOLECULE,11390.0,2023-03-10,410314.0,2.7759228298327625,Others
1176,MOTRX,REMICADE MOLECULE,11663.0,2023-03-17,405943.0,2.8730634596482756,Others
1177,MOTRX,REMICADE MOLECULE,11360.0,2023-03-24,405660.0,2.8003746980229747,Others
1178,MOTRX,REMICADE MOLECULE,11897.0,2023-03-31,411993.0,2.887670421584833,Others
1179,MOTRX,REMICADE MOLECULE,10767.0,2023-04-07,408075.0,2.638485572505054,Others
1180,MOTRX,REMICADE MOLECULE,11661.0,2023-04-14,411568.0,2.833310655833301,Others
1181,MOTRX,REMICADE MOLECULE,11801.0,2023-04-21,409303.0,2.8831941129187912,Others
1182,MOTRX,REMICADE MOLECULE,11141.0,2023-04-28,421097.0,2.6457087084448476,Others
1183,MOTRX,REMICADE MOLECULE,12630.0,2023-05-05,429126.0,2.9431915101858195,Others
1184,MOTRX,REMICADE MOLECULE,10878.0,2023-05-12,422934.0,2.5720325157116712,Others
1185,MOTRX,REMICADE MOLECULE,11439.0,2023-05-19,421631.0,2.7130358061907214,Others
1186,MOTRX,REMICADE MOLECULE,12923.0,2023-05-26,442642.0,2.9195150934615333,Others
1187,MOTRX,REMICADE MOLECULE,11082.0,2023-06-02,378989.0,2.9240954222945787,Others
1188,MOTRX,REMICADE MOLECULE,12034.0,2023-06-09,443861.0,2.71120913979827,Others
1189,MOTRX,REMICADE MOLECULE,11267.0,2023-06-16,423895.0,2.657969544344708,Others
1190,MOTRX,REMICADE MOLECULE,10586.0,2023-06-23,417794.0,2.533784592406784,Others
1191,MOTRX,REMICADE MOLECULE,11781.0,2023-06-30,454039.0,2.5947110270263125,Others
1192,MOTRX,REMICADE MOLECULE,11112.0,2023-07-07,365711.0,3.038464798707176,Others
1193,MOTRX,REMICADE MOLECULE,12559.0,2023-07-14,437561.0,2.870228379585932,Others
1194,MOTRX,REMICADE MOLECULE,12005.0,2023-07-21,441236.0,2.720766211279225,Others
1195,MOTRX,REMICADE MOLECULE,11001.0,2023-07-28,439495.0,2.5031001490346876,Others
1196,MOTRX,REMICADE MOLECULE,10904.0,2023-08-04,427894.0,2.548294671110135,Others
1197,MOTRX,REMICADE MOLECULE,11371.0,2023-08-11,431493.0,2.635268706560709,Others
1198,MOTRX,REMICADE MOLECULE,11935.0,2023-08-18,421008.0,2.8348629954775206,Others
1199,MOTRX,REMICADE MOLECULE,11888.0,2023-08-25,434762.0,2.7343696091194722,Others
1200,MOTRX,REMICADE MOLECULE,11780.0,2023-09-01,436752.0,2.697182840605195,Others
1201,MOTRX,REMICADE MOLECULE,11254.0,2023-09-08,387258.0,2.9060729539480143,Others
1202,MOTRX,REMICADE MOLECULE,10234.0,2023-09-15,443434.0,2.3078970038382263,Others
1203,MOTRX,REMICADE MOLECULE,10837.0,2023-09-22,440829.0,2.458322841736819,Others
1204,MOTRX,REMICADE MOLECULE,11423.0,2023-09-29,432855.0,2.6389899619965114,Others
1205,MOTRX,REMICADE MOLECULE,12514.0,2023-10-06,447370.0,2.797237186221696,Others
1206,MOTRX,REMICADE MOLECULE,10925.0,2023-10-13,437032.0,2.4998169470427793,Others
1207,MOTRX,REMICADE MOLECULE,11423.0,2023-10-20,439351.0,2.599971321335333,Others
1208,MOTRX,REMICADE MOLECULE,12718.0,2023-10-27,442507.0,2.8740788281315326,Others
1209,MOTRX,REMICADE MOLECULE,10941.0,2023-11-03,434220.0,2.519690479480448,Others
1210,MOTRX,REMICADE MOLECULE,10748.0,2023-11-10,445011.0,2.4152211967794055,Others
1211,MOTRX,REMICADE MOLECULE,10333.0,2023-11-17,461265.0,2.240143951958202,Others
1212,MOTRX,REMICADE MOLECULE,11258.0,2023-11-24,333272.0,3.378021555966298,Others
1213,MOTRX,REMICADE MOLECULE,12159.0,2023-12-01,503893.0,2.413012286338568,Others
1214,MOTRX,REMICADE MOLECULE,11561.0,2023-12-08,468886.0,2.465631304837423,Others
1215,MOTRX,REMICADE MOLECULE,9868.0,2023-12-15,454662.0,2.1704035085404105,Others
1216,MOTRX,REMICADE MOLECULE,11442.0,2023-12-22,458225.0,2.497026569916526,Others
1217,MOTRX,REMICADE MOLECULE,10613.0,2023-12-29,392406.0,2.7045967696722273,Others
1218,MOTRX,REMICADE MOLECULE,8804.0,2024-01-05,379147.0,2.3220545065634175,Others
1219,MOTRX,REMICADE MOLECULE,11455.0,2024-01-12,441866.0,2.5924148950134205,Others
1220,MOTRX,REMICADE MOLECULE,11545.0,2024-01-19,359151.0,3.2145253667677385,Others
1221,MOTRX,REMICADE MOLECULE,9809.0,2024-01-26,440552.0,2.2265249051190326,Others
1222,MOTRX,REMICADE MOLECULE,11775.0,2024-02-02,442152.0,2.6631113282310155,Others
1223,MOTRX,RENFLEXIS,553.0,2023-01-06,353211.0,0.15656364043022442,Others
1224,MOTRX,RENFLEXIS,2343.0,2023-01-13,411576.0,0.569275176395125,Others
1225,MOTRX,RENFLEXIS,1850.0,2023-01-20,383889.0,0.4819101354818711,Others
1226,MOTRX,RENFLEXIS,2049.0,2023-01-27,389171.0,0.526503773405521,Others
1227,MOTRX,RENFLEXIS,1592.0,2023-02-03,375365.0,0.42412052269124717,Others
1228,MOTRX,RENFLEXIS,1576.0,2023-02-10,422975.0,0.37259885336012766,Others
1229,MOTRX,RENFLEXIS,921.0,2023-02-17,396175.0,0.2324730232851644,Others
1230,MOTRX,RENFLEXIS,1616.0,2023-02-24,380098.0,0.4251535130413735,Others
1231,MOTRX,RENFLEXIS,1523.0,2023-03-03,422189.0,0.36073891077218967,Others
1232,MOTRX,RENFLEXIS,1945.0,2023-03-10,410314.0,0.4740272084306166,Others
1233,MOTRX,RENFLEXIS,1936.0,2023-03-17,405943.0,0.4769142465814166,Others
1234,MOTRX,RENFLEXIS,970.0,2023-03-24,405660.0,0.23911650150372235,Others
1235,MOTRX,RENFLEXIS,1658.0,2023-03-31,411993.0,0.4024340219372659,Others
1236,MOTRX,RENFLEXIS,1906.0,2023-04-07,408075.0,0.46707100410463764,Others
1237,MOTRX,RENFLEXIS,1444.0,2023-04-14,411568.0,0.35085332192979046,Others
1238,MOTRX,RENFLEXIS,2075.0,2023-04-21,409303.0,0.506959391941911,Others
1239,MOTRX,RENFLEXIS,1987.0,2023-04-28,421097.0,0.47186277745982513,Others
1240,MOTRX,RENFLEXIS,2307.0,2023-05-05,429126.0,0.5376043399840607,Others
1241,MOTRX,RENFLEXIS,1484.0,2023-05-12,422934.0,0.35088217074058836,Others
1242,MOTRX,RENFLEXIS,1518.0,2023-05-19,421631.0,0.36003045316876603,Others
1243,MOTRX,RENFLEXIS,1895.0,2023-05-26,442642.0,0.42811120499184446,Others
1244,MOTRX,RENFLEXIS,2739.0,2023-06-02,378989.0,0.7227122686938143,Others
1245,MOTRX,RENFLEXIS,1983.0,2023-06-09,443861.0,0.44676148614093153,Others
1246,MOTRX,RENFLEXIS,1564.0,2023-06-16,423895.0,0.36895929416482853,Others
1247,MOTRX,RENFLEXIS,1611.0,2023-06-23,417794.0,0.3855967294886954,Others
1248,MOTRX,RENFLEXIS,1819.0,2023-06-30,454039.0,0.4006263779102676,Others
1249,MOTRX,RENFLEXIS,2242.0,2023-07-07,365711.0,0.6130523828925025,Others
1250,MOTRX,RENFLEXIS,2136.0,2023-07-14,437561.0,0.4881605079063262,Others
1251,MOTRX,RENFLEXIS,2228.0,2023-07-21,441236.0,0.5049451993944284,Others
1252,MOTRX,RENFLEXIS,1657.0,2023-07-28,439495.0,0.37702362939282585,Others
1253,MOTRX,RENFLEXIS,1665.0,2023-08-04,427894.0,0.3891150612067475,Others
1254,MOTRX,RENFLEXIS,1435.0,2023-08-11,431493.0,0.3325662293478689,Others
1255,MOTRX,RENFLEXIS,1469.0,2023-08-18,421008.0,0.3489244859955155,Others
1256,MOTRX,RENFLEXIS,2058.0,2023-08-25,434762.0,0.4733624373795318,Others
1257,MOTRX,RENFLEXIS,2742.0,2023-09-01,436752.0,0.6278162435432465,Others
1258,MOTRX,RENFLEXIS,1621.0,2023-09-08,387258.0,0.4185839931002071,Others
1259,MOTRX,RENFLEXIS,1522.0,2023-09-15,443434.0,0.3432303341647235,Others
1260,MOTRX,RENFLEXIS,1941.0,2023-09-22,440829.0,0.44030678562435777,Others
1261,MOTRX,RENFLEXIS,1927.0,2023-09-29,432855.0,0.44518372203162726,Others
1262,MOTRX,RENFLEXIS,1874.0,2023-10-06,447370.0,0.4188926392024499,Others
1263,MOTRX,RENFLEXIS,2049.0,2023-10-13,437032.0,0.4688443866810668,Others
1264,MOTRX,RENFLEXIS,1467.0,2023-10-20,439351.0,0.33390159576284106,Others
1265,MOTRX,RENFLEXIS,2369.0,2023-10-27,442507.0,0.5353587626862399,Others
1266,MOTRX,RENFLEXIS,1927.0,2023-11-03,434220.0,0.4437842568283359,Others
1267,MOTRX,RENFLEXIS,1244.0,2023-11-10,445011.0,0.2795436517299572,Others
1268,MOTRX,RENFLEXIS,1857.0,2023-11-17,461265.0,0.40258853370622094,Others
1269,MOTRX,RENFLEXIS,2576.0,2023-11-24,333272.0,0.7729422213687318,Others
1270,MOTRX,RENFLEXIS,2343.0,2023-12-01,503893.0,0.46497966830259596,Others
1271,MOTRX,RENFLEXIS,1869.0,2023-12-08,468886.0,0.3986043515907918,Others
1272,MOTRX,RENFLEXIS,1581.0,2023-12-15,454662.0,0.34773084181215935,Others
1273,MOTRX,RENFLEXIS,1704.0,2023-12-22,458225.0,0.3718697146598287,Others
1274,MOTRX,RENFLEXIS,1922.0,2023-12-29,392406.0,0.489798830802791,Others
1275,MOTRX,RENFLEXIS,1830.0,2024-01-05,379147.0,0.48266239743424055,Others
1276,MOTRX,RENFLEXIS,2149.0,2024-01-12,441866.0,0.4863465394486111,Others
1277,MOTRX,RENFLEXIS,1609.0,2024-01-19,359151.0,0.4480009800891547,Others
1278,MOTRX,RENFLEXIS,1710.0,2024-01-26,440552.0,0.3881494125551581,Others
1279,MOTRX,RENFLEXIS,1518.0,2024-02-02,442152.0,0.3433208489388265,Others
1280,MOTRX,RINVOQ,3854.0,2023-01-06,353211.0,1.0911324958735713,Others
1281,MOTRX,RINVOQ,4064.0,2023-01-13,411576.0,0.9874239508620523,Others
1282,MOTRX,RINVOQ,3846.0,2023-01-20,383889.0,1.001852097872041,Others
1283,MOTRX,RINVOQ,4452.0,2023-01-27,389171.0,1.1439701313818347,Others
1284,MOTRX,RINVOQ,5184.0,2023-02-03,375365.0,1.3810557723815486,Others
1285,MOTRX,RINVOQ,5710.0,2023-02-10,422975.0,1.349961581653762,Others
1286,MOTRX,RINVOQ,5076.0,2023-02-17,396175.0,1.2812519719820785,Others
1287,MOTRX,RINVOQ,5762.0,2023-02-24,380098.0,1.5159248404358876,Others
1288,MOTRX,RINVOQ,5324.0,2023-03-03,422189.0,1.26104659287665,Others
1289,MOTRX,RINVOQ,5898.0,2023-03-10,410314.0,1.4374357199608105,Others
1290,MOTRX,RINVOQ,5814.0,2023-03-17,405943.0,1.432220779764647,Others
1291,MOTRX,RINVOQ,6086.0,2023-03-24,405660.0,1.5002711630429424,Others
1292,MOTRX,RINVOQ,5742.0,2023-03-31,411993.0,1.393712999978155,Others
1293,MOTRX,RINVOQ,5914.0,2023-04-07,408075.0,1.4492433988850089,Others
1294,MOTRX,RINVOQ,6822.0,2023-04-14,411568.0,1.6575632702250904,Others
1295,MOTRX,RINVOQ,6502.0,2023-04-21,409303.0,1.5885542006777376,Others
1296,MOTRX,RINVOQ,6606.0,2023-04-28,421097.0,1.568759691947461,Others
1297,MOTRX,RINVOQ,6692.0,2023-05-05,429126.0,1.5594487399971104,Others
1298,MOTRX,RINVOQ,6740.0,2023-05-12,422934.0,1.5936292660320521,Others
1299,MOTRX,RINVOQ,6364.0,2023-05-19,421631.0,1.5093766824545634,Others
1300,MOTRX,RINVOQ,7490.0,2023-05-26,442642.0,1.6921123616828047,Others
1301,MOTRX,RINVOQ,6574.0,2023-06-02,378989.0,1.734614988825533,Others
1302,MOTRX,RINVOQ,7712.0,2023-06-09,443861.0,1.7374808780226243,Others
1303,MOTRX,RINVOQ,7440.0,2023-06-16,423895.0,1.7551516295308978,Others
1304,MOTRX,RINVOQ,7154.0,2023-06-23,417794.0,1.712327127723232,Others
1305,MOTRX,RINVOQ,8300.0,2023-06-30,454039.0,1.828036798601001,Others
1306,MOTRX,RINVOQ,6990.0,2023-07-07,365711.0,1.911345297242905,Others
1307,MOTRX,RINVOQ,7848.0,2023-07-14,437561.0,1.793578495341221,Others
1308,MOTRX,RINVOQ,8176.0,2023-07-21,441236.0,1.852976638352265,Others
1309,MOTRX,RINVOQ,7848.0,2023-07-28,439495.0,1.7856858439800223,Others
1310,MOTRX,RINVOQ,7964.0,2023-08-04,427894.0,1.8612086170874096,Others
1311,MOTRX,RINVOQ,7976.0,2023-08-11,431493.0,1.848465676152336,Others
1312,MOTRX,RINVOQ,8104.0,2023-08-18,421008.0,1.9249040398282218,Others
1313,MOTRX,RINVOQ,8462.0,2023-08-25,434762.0,1.9463522570969864,Others
1314,MOTRX,RINVOQ,8526.0,2023-09-01,436752.0,1.9521375975381912,Others
1315,MOTRX,RINVOQ,7910.0,2023-09-08,387258.0,2.042565937953509,Others
1316,MOTRX,RINVOQ,8530.0,2023-09-15,443434.0,1.9236233577037396,Others
1317,MOTRX,RINVOQ,8172.0,2023-09-22,440829.0,1.853780037157265,Others
1318,MOTRX,RINVOQ,8896.0,2023-09-29,432855.0,2.055191692368114,Others
1319,MOTRX,RINVOQ,8848.0,2023-10-06,447370.0,1.9777812548896885,Others
1320,MOTRX,RINVOQ,9166.0,2023-10-13,437032.0,2.0973292573541524,Others
1321,MOTRX,RINVOQ,8618.0,2023-10-20,439351.0,1.9615296198256065,Others
1322,MOTRX,RINVOQ,9368.0,2023-10-27,442507.0,2.1170286571737846,Others
1323,MOTRX,RINVOQ,8992.0,2023-11-03,434220.0,2.070839666528488,Others
1324,MOTRX,RINVOQ,8864.0,2023-11-10,445011.0,1.9918608753491485,Others
1325,MOTRX,RINVOQ,9578.0,2023-11-17,461265.0,2.0764636380388715,Others
1326,MOTRX,RINVOQ,7544.0,2023-11-24,333272.0,2.2636165054370005,Others
1327,MOTRX,RINVOQ,9784.0,2023-12-01,503893.0,1.9416820634539473,Others
1328,MOTRX,RINVOQ,10366.0,2023-12-08,468886.0,2.2107719147084794,Others
1329,MOTRX,RINVOQ,9564.0,2023-12-15,454662.0,2.103540652176782,Others
1330,MOTRX,RINVOQ,9156.0,2023-12-22,458225.0,1.9981450160947132,Others
1331,MOTRX,RINVOQ,9274.0,2023-12-29,392406.0,2.3633685519589402,Others
1332,MOTRX,RINVOQ,8832.0,2024-01-05,379147.0,2.329439504994105,Others
1333,MOTRX,RINVOQ,8520.0,2024-01-12,441866.0,1.9281863732443771,Others
1334,MOTRX,RINVOQ,7610.0,2024-01-19,359151.0,2.118885928202901,Others
1335,MOTRX,RINVOQ,9502.0,2024-01-26,440552.0,2.156839601227551,Others
1336,MOTRX,RINVOQ,8874.0,2024-02-02,442152.0,2.0070021169190686,Others
1337,MOTRX,SILIQ,228.0,2023-01-06,353211.0,0.06455065102728963,Others
1338,MOTRX,SILIQ,216.0,2023-01-13,411576.0,0.05248119423873112,Others
1339,MOTRX,SILIQ,250.0,2023-01-20,383889.0,0.06512299128133392,Others
1340,MOTRX,SILIQ,240.0,2023-01-27,389171.0,0.06166954886155443,Others
1341,MOTRX,SILIQ,250.0,2023-02-03,375365.0,0.06660184087488177,Others
1342,MOTRX,SILIQ,248.0,2023-02-10,422975.0,0.058632306873928716,Others
1343,MOTRX,SILIQ,232.0,2023-02-17,396175.0,0.058559979806903514,Others
1344,MOTRX,SILIQ,242.0,2023-02-24,380098.0,0.06366779093812648,Others
1345,MOTRX,SILIQ,238.0,2023-03-03,422189.0,0.05637285670635663,Others
1346,MOTRX,SILIQ,266.0,2023-03-10,410314.0,0.06482839971339023,Others
1347,MOTRX,SILIQ,244.0,2023-03-17,405943.0,0.06010696082947606,Others
1348,MOTRX,SILIQ,256.0,2023-03-24,405660.0,0.06310703544840507,Others
1349,MOTRX,SILIQ,214.0,2023-03-31,411993.0,0.05194263009322975,Others
